method,seed,loss_start_time,loss_duration,loss_end_time,success,recovered,retained_recovery,rmse,steady_rmse,stable_ratio,capture_time,recovery_time,retained_settling_time,loss_window_peak_error,post_loss_peak_error,forward_overshoot,post_loss_forward_overshoot,command_smoothness,max_command_change,final_error,final_relative_speed,initial_uav_x,initial_uav_y,ugv_vx
Direct PPO,1071,3.0,0.2,3.2,True,True,True,0.482094695928455,0.003055891440781276,0.8275,3.45,0.25,0.25,0.1260363757610321,0.07104005664587021,0.0029321908950805664,0.0029321908950805664,0.002910604467615485,0.5387889742851257,0.0026806718669831753,1.4918985868916934e-07,-1.6379417181015015,0.7469041347503662,0.26974478363990784
Direct PPO,1072,3.0,0.2,3.2,True,True,True,0.39905267402466804,0.009735521192718337,0.8175,3.6500000000000004,0.4500000000000002,0.4500000000000002,0.23207567632198334,0.14296536147594452,0.009626388549804688,0.009626388549804688,0.003531851340085268,0.5895304679870605,0.009718811139464378,2.6525203793426044e-06,-1.22187077999115,0.3675197660923004,0.4661308228969574
Direct PPO,1073,3.0,0.2,3.2,True,True,True,0.4917846895235123,0.008051173795109631,0.81,3.8000000000000003,0.6000000000000001,0.6000000000000001,0.26330727338790894,0.1539304554462433,0.02990281581878662,0.02990281581878662,0.004337048623710871,0.7857897281646729,0.006884082220494747,5.960473117738729e-06,-1.5133368968963623,0.8512749075889587,0.3800120949745178
Direct PPO,1074,3.0,0.2,3.2,True,True,True,0.16803916886035627,0.010063929550254997,0.89,2.2,0.0,0.0,0.055115003138780594,0.04549773037433624,0.010285377502441406,0.010285377502441406,0.0009767370065674186,0.19830627739429474,0.01048325840383768,1.8758424857878708e-07,-0.5001789927482605,-0.2884053587913513,0.4962819218635559
Direct PPO,1075,3.0,0.2,3.2,True,True,True,0.2779484582473411,0.0027928495984304233,0.8625,2.75,0.0,0.0,0.08022453635931015,0.06506286561489105,0.003293633460998535,0.003293633460998535,0.002733824774622917,0.5635643601417542,0.0022901841439306736,2.235174406450824e-06,-0.8189709782600403,0.9466501474380493,0.23914383351802826
Direct PPO,1076,3.0,0.2,3.2,True,True,True,0.4825252522629651,0.010590374429143037,0.8075,3.85,0.6499999999999999,0.6499999999999999,0.4066121578216553,0.29762426018714905,0.009278297424316406,0.009278297424316406,0.0014497832162305713,0.2758212685585022,0.009338918142020702,1.2561160929180915e-06,-1.445397138595581,-0.562984049320221,0.45283621549606323
Direct PPO,1077,3.0,0.2,3.2,True,True,True,0.23372295713270672,0.0033780074959657946,0.8725,2.5500000000000003,0.0,0.0,0.06945958733558655,0.05664524435997009,0.0018699169158935547,0.0018699169158935547,0.0028790575452148914,0.5508671998977661,0.002670216141268611,1.937151864694897e-06,-0.6151338219642639,-0.8893533945083618,0.2694230377674103
Direct PPO,1078,3.0,0.2,3.2,True,True,True,0.20068900665382558,0.0029384012381115016,0.8975,2.0500000000000003,0.0,0.0,0.044806282967329025,0.03679975867271423,4.0531158447265625e-05,4.0531158447265625e-05,0.002939909929409623,0.5779286026954651,0.0023241068702191114,1.4603211866415222e-06,-0.6580581068992615,-0.6858707666397095,0.23459486663341522
Direct PPO,1079,3.0,0.2,3.2,True,True,True,0.2588236089995357,0.010708863919126056,0.8575,2.85,0.0,0.0,0.09839547425508499,0.08159039169549942,0.010160446166992188,0.010160446166992188,0.0007395675638690591,0.17918331921100616,0.010328455828130245,2.6525835892243776e-06,-0.5874135494232178,0.8651593327522278,0.4896434247493744
Direct PPO,1080,3.0,0.2,3.2,True,True,True,0.22258740337892852,0.006652491574695681,0.8775,2.45,0.0,0.0,0.06825575232505798,0.0559949167072773,0.006456136703491211,0.006456136703491211,0.002015940146520734,0.3554557263851166,0.0064065055921673775,5.275017429084983e-06,-0.6397119164466858,0.7102972865104675,0.367546945810318
Direct PPO,1081,3.0,0.2,3.2,True,True,True,0.4060473111963386,0.0041242542527422784,0.8425,3.1500000000000004,0.0,0.0,0.07700420171022415,0.05927581712603569,0.0036096572875976562,0.0036096572875976562,0.002898533595725894,0.5500191450119019,0.003738054307177663,2.7120277081849054e-06,-1.3320256471633911,0.8601993322372437,0.3006768822669983
Direct PPO,1082,3.0,0.2,3.2,True,True,True,0.25574908382366907,0.003970919100871512,0.8725,2.5500000000000003,0.0,0.0,0.018308356404304504,0.0143814692273736,0.003947734832763672,0.003947734832763672,0.003031365340575576,0.5723758339881897,0.004171203356236219,5.960583280284482e-07,-0.9581221342086792,-0.30673766136169434,0.3117980659008026
Direct PPO,1083,3.0,0.2,3.2,True,True,True,0.37959109418125525,0.0026399355830154835,0.85,3.0,0.0,0.0,0.05619077757000923,0.04337156191468239,0.025307059288024902,0.02089470624923706,0.003047041827812791,0.6765255928039551,0.0027003760915249586,2.0152428987785242e-06,-1.3940625190734863,0.6289385557174683,0.21643398702144623
Direct PPO,1084,3.0,0.2,3.2,True,True,True,0.2783463660361266,0.007279193776334656,0.875,2.5,0.0,0.0,0.06565254926681519,0.052659209817647934,0.007852554321289062,0.007852554321289062,0.002260038163512945,0.3882583975791931,0.00785448495298624,7.540299066022271e-06,-0.7371216416358948,-0.8951173424720764,0.4071005880832672
Direct PPO,1085,3.0,0.2,3.2,True,True,True,0.20704301985222495,0.007810506730710695,0.88,2.4000000000000004,0.0,0.0,0.05047699436545372,0.041515689343214035,0.008089065551757812,0.008089065551757812,0.001911251456476748,0.3434196412563324,0.00809453520923853,2.4162879981304286e-06,-0.7224554419517517,-0.08529454469680786,0.4138740301132202
Direct PPO,1086,3.0,0.2,3.2,True,True,True,0.2600992718661313,0.00830551871442635,0.8725,2.5500000000000003,0.0,0.0,0.0604044646024704,0.048943329602479935,0.008878707885742188,0.008878707885742188,0.001788608729839325,0.31488877534866333,0.00891253910958767,7.157783556976938e-07,-0.7490203976631165,-0.7008727788925171,0.4387705326080322
Direct PPO,1087,3.0,0.2,3.2,True,True,True,0.39662920973272625,0.004480295133517297,0.845,3.1,0.0,0.0,0.048791080713272095,0.03715139627456665,0.004665851593017578,0.004665851593017578,0.0027583802584558725,0.5633153319358826,0.004799469839781523,4.768582471115224e-07,-1.2718281745910645,-0.8616007566452026,0.3274095356464386
Direct PPO,1088,3.0,0.2,3.2,True,True,True,0.41101085455601694,0.009334394292758584,0.8325,3.35,0.1499999999999999,0.1499999999999999,0.16021527349948883,0.10867507755756378,0.009479045867919922,0.009479045867919922,0.001048700069077313,0.2894524335861206,0.009557505138218403,2.563780526543269e-06,-1.148199200630188,-0.9221230149269104,0.4605681300163269
Direct PPO,1089,3.0,0.2,3.2,True,True,True,0.6000832018332749,0.008691281573541492,0.79,4.2,1.0,1.0,0.5915637016296387,0.46778199076652527,0.0068416595458984375,0.0068416595458984375,0.002425614045932889,0.45943307876586914,0.006848977878689766,3.4874210541602224e-06,-1.8535881042480469,0.5890284776687622,0.37915652990341187
Direct PPO,1090,3.0,0.2,3.2,True,True,True,0.28510869685568163,0.0036086433352710296,0.87,2.6,0.0,0.0,0.02770344354212284,0.022306151688098907,0.0033888816833496094,0.0033888816833496094,0.0030749558936804533,0.5585477352142334,0.0037094384897500277,1.0728875849963515e-06,-0.9845758080482483,-0.6573527455329895,0.30003631114959717
Direct PPO,1091,3.0,0.2,3.2,True,True,True,0.6078881769490942,0.00699093359834741,0.7925,4.15,0.9500000000000002,0.9500000000000002,0.566493809223175,0.43861785531044006,0.006120204925537109,0.006120204925537109,0.0026381826028227806,0.4772239327430725,0.006150347180664539,4.202362561045447e-06,-1.8845704793930054,-0.6914018392562866,0.36124923825263977
Direct PPO,1092,3.0,0.2,3.2,True,True,True,0.6005247615015638,0.004499338816376442,0.7975,4.05,0.8499999999999996,0.8499999999999996,0.5030586123466492,0.3660263121128082,0.003986358642578125,0.003986358642578125,0.00286148302257061,0.5691568851470947,0.004201980773359537,1.4307800029200735e-06,-1.9696727991104126,-0.2278679758310318,0.31251582503318787
Direct PPO,1093,3.0,0.2,3.2,True,True,True,0.26179340423540715,0.008440068682338228,0.8625,2.75,0.0,0.0,0.07352710515260696,0.06097807735204697,0.008617401123046875,0.008617401123046875,0.0016324763419106603,0.3192249536514282,0.008638471364974976,3.6664418985310476e-06,-0.8791002631187439,0.07968070358037949,0.43002596497535706
Direct PPO,1094,3.0,0.2,3.2,True,True,True,0.2436910502345537,0.0025503499645598855,0.88,2.4000000000000004,0.0,0.0,0.02256406843662262,0.018741372972726822,0.0022569894790649414,0.0009355545043945312,0.003015597350895405,0.5768418908119202,0.002323150634765625,2.712011564653949e-06,-0.9031349420547485,-0.5643354058265686,0.2514164447784424
Direct PPO,1095,3.0,0.2,3.2,True,True,True,0.36368524768883115,0.003325506674516995,0.8475,3.0500000000000003,0.0,0.0,0.021080223843455315,0.01310062687844038,0.0031113624572753906,0.0031113624572753906,0.0028945414815098047,0.5470459461212158,0.003491864772513509,1.788144118108903e-06,-1.3096781969070435,-0.4019305408000946,0.2943161725997925
Direct PPO,1096,3.0,0.2,3.2,True,True,True,0.20767801696400176,0.003218364124126189,0.8725,2.5500000000000003,0.0,0.0,0.07035399228334427,0.057235751301050186,0.0028609037399291992,0.0028609037399291992,0.00227785250172019,0.37312740087509155,0.0027678098995238543,5.066705739409372e-07,-0.5565752387046814,0.7886120080947876,0.27283963561058044
Direct PPO,1097,3.0,0.2,3.2,True,True,True,0.35007180357828,0.002723212221236871,0.85,3.0,0.0,0.0,0.02885916270315647,0.021813562139868736,0.002220749855041504,0.002220749855041504,0.0031931386329233646,0.6725095510482788,0.002787011442705989,2.294778823852539e-06,-1.3080552816390991,0.037033263593912125,0.27344202995300293
Direct PPO,1098,3.0,0.2,3.2,True,True,True,0.398639853401511,0.0098446323981612,0.815,3.7,0.5,0.5,0.25090011954307556,0.15017932653427124,0.009817123413085938,0.009817123413085938,0.003951791673898697,0.6768715977668762,0.009934412315487862,1.5117616669613199e-07,-1.2224541902542114,-0.25077617168426514,0.4742331802845001
Direct PPO,1099,3.0,0.2,3.2,True,True,True,0.6083874611284802,0.008214750133025871,0.79,4.2,1.0,1.0,0.6216234564781189,0.4959370195865631,0.006473541259765625,0.006473541259765625,0.0026268579531461,0.45749685168266296,0.006490601692348719,9.850986089077196e-07,-1.9130916595458984,0.09447009861469269,0.36984628438949585
Residual PPO,1000,3.0,0.2,3.2,True,True,True,0.36116031448514546,0.013464842949261568,0.8125,3.75,0.5499999999999998,0.5499999999999998,0.2649036645889282,0.21051564812660217,0.005000591278076172,0.005000591278076172,3.634228778537363e-05,0.05673066899180412,0.005002168472856283,1.3497792679117993e-05,-1.2179213762283325,0.20768369734287262,0.34128254652023315
Residual PPO,1001,3.0,0.2,3.2,True,True,True,0.3759224908391904,0.01568491887247537,0.8125,3.75,0.5499999999999998,0.5499999999999998,0.26456987857818604,0.22098997235298157,0.0018610954284667969,0.0018610954284667969,5.234448326518759e-05,0.06407772749662399,0.001928779762238264,1.5376584997284226e-05,-1.0811076164245605,-0.9685990810394287,0.25630688667297363
Residual PPO,1002,3.0,0.2,3.2,True,True,True,0.4623663619218951,0.021230832763365508,0.7875,4.25,1.0499999999999998,1.0499999999999998,0.44094038009643555,0.37171250581741333,0.007960319519042969,0.007960319519042969,3.567344174371101e-05,0.05556504428386688,0.007963349111378193,2.4466586182825267e-05,-1.428768277168274,-0.28562131524086,0.4242836833000183
Residual PPO,1003,3.0,0.2,3.2,True,True,True,0.5437242376868074,0.023117223401474672,0.775,4.5,1.2999999999999998,1.2999999999999998,0.5310947299003601,0.45359957218170166,0.005235195159912109,0.005235195159912109,4.100850492250174e-05,0.05347350984811783,0.005236085969954729,2.6381027055322193e-05,-1.7183640003204346,-0.48658838868141174,0.34840381145477295
Residual PPO,1004,3.0,0.2,3.2,True,True,True,0.6161807894185493,0.023798899206367956,0.765,4.7,1.5,1.5,0.5889798402786255,0.5060352087020874,0.0012950897216796875,0.0012950897216796875,4.930212890030816e-05,0.05593080818653107,0.0014178174315020442,2.4484226742060855e-05,-1.998679280281067,-0.7396973967552185,0.24154320359230042
Residual PPO,1005,3.0,0.2,3.2,True,True,True,0.6023444672988407,0.02073484043580828,0.7675,4.65,1.4500000000000002,1.4500000000000002,0.5756721496582031,0.49194446206092834,0.0029582977294921875,0.0029582977294921875,4.382586121209897e-05,0.05372936651110649,0.002981779631227255,2.156320260837674e-05,-1.8766711950302124,0.8611240983009338,0.28618520498275757
Residual PPO,1006,3.0,0.2,3.2,True,True,True,0.43626891762999387,0.015178001355643289,0.795,4.1000000000000005,0.9000000000000004,0.9000000000000004,0.35774531960487366,0.29498693346977234,0.0030965805053710938,0.0030965805053710938,3.9001512050163e-05,0.05488300323486328,0.00311709800735116,1.1381602234905586e-05,-1.4946178197860718,0.20171388983726501,0.28934937715530396
Residual PPO,1007,3.0,0.2,3.2,True,True,True,0.6390922244476904,0.028191138655762605,0.755,4.9,1.7000000000000002,1.7000000000000002,0.727173388004303,0.6311931610107422,0.00684356689453125,0.00684356689453125,3.914774060831405e-05,0.055247776210308075,0.0068441531620919704,2.5827126592048444e-05,-1.8931626081466675,0.6319606900215149,0.39287856221199036
Residual PPO,1008,3.0,0.2,3.2,True,True,True,0.5334538072072507,0.01746727004977092,0.78,4.4,1.2000000000000002,1.2000000000000002,0.47589659690856934,0.40153977274894714,0.0021991729736328125,0.0021991729736328125,4.227568570058793e-05,0.05499039962887764,0.002248397096991539,1.3226160263002384e-05,-1.749120831489563,0.6261014938354492,0.26522985100746155
Residual PPO,1009,3.0,0.2,3.2,True,True,True,0.5578278042867189,0.019409683801474495,0.7725,4.55,1.3499999999999996,1.3499999999999996,0.5097675323486328,0.4341064691543579,0.00031948089599609375,0.00031948089599609375,4.584711496136151e-05,0.05532042682170868,0.0007691539358347654,1.815385985537432e-05,-1.9152493476867676,-0.3461688160896301,0.2149554342031479
Residual PPO,1010,3.0,0.2,3.2,True,True,True,0.6554655406725045,0.03789230056026996,0.74,5.2,2.0,2.0,0.8879227638244629,0.7838464975357056,0.009693145751953125,0.009693145751953125,3.561732955859043e-05,0.05883181095123291,0.009701800532639027,4.6568969992222264e-05,-1.8575115203857422,0.07161146402359009,0.4753030240535736
Residual PPO,1011,3.0,0.2,3.2,True,True,True,0.4534496529270671,0.015379556783599696,0.7925,4.15,0.9500000000000002,0.9500000000000002,0.3776974380016327,0.3133443593978882,0.0021457672119140625,0.0021457672119140625,4.043599983560853e-05,0.05595096945762634,0.002197445370256901,1.2916416380903684e-05,-1.57381272315979,0.12664707005023956,0.26378002762794495
Residual PPO,1012,3.0,0.2,3.2,True,True,True,0.4632172253688579,0.0151756782066556,0.7925,4.15,0.9500000000000002,0.9500000000000002,0.3793729245662689,0.3136995732784271,0.0024318695068359375,0.0024318695068359375,4.075454125995748e-05,0.05503632500767708,0.0024710840079933405,1.3242763998277951e-05,-1.5405192375183105,0.561293363571167,0.2715309262275696
Residual PPO,1013,3.0,0.2,3.2,True,True,True,0.31580240829392464,0.015281233635964868,0.82,3.6,0.3999999999999999,0.3999999999999999,0.22108890116214752,0.19308961927890778,0.007170677185058594,0.007170677185058594,4.8487552703591064e-05,0.06542210280895233,0.007171877659857273,2.035052966675721e-05,-0.8082606196403503,-0.8420410752296448,0.401797890663147
Residual PPO,1014,3.0,0.2,3.2,True,True,True,0.4492790693774735,0.02146928503462699,0.79,4.2,1.0,1.0,0.44583404064178467,0.3753603994846344,0.009519577026367188,0.009519577026367188,3.243353421567008e-05,0.05316435918211937,0.009527650661766529,3.073003244935535e-05,-1.3467140197753906,0.1714046150445938,0.4693894386291504
Residual PPO,1015,3.0,0.2,3.2,True,True,True,0.4591434275751533,0.018940935828522847,0.79,4.2,1.0,1.0,0.42130398750305176,0.35282793641090393,0.006839752197265625,0.006839752197265625,3.515500429784879e-05,0.05565981566905975,0.0068403491750359535,1.8370456018601544e-05,-1.4601455926895142,0.21413566172122955,0.39239153265953064
Residual PPO,1016,3.0,0.2,3.2,True,True,True,0.4947372455251861,0.01864296860857607,0.7825,4.3500000000000005,1.1500000000000004,1.1500000000000004,0.4477543234825134,0.377544641494751,0.003688335418701172,0.003688335418701172,3.96025825466495e-05,0.054929330945014954,0.0036991508677601814,2.3736829461995512e-05,-1.6580126285552979,-0.11461202055215836,0.3060871958732605
Residual PPO,1017,3.0,0.2,3.2,True,True,True,0.254956863596029,0.01275039998701556,0.8425,3.1500000000000004,0.0,0.0,0.16088680922985077,0.14160442352294922,0.010333061218261719,0.010333061218261719,3.056273635593243e-05,0.050358716398477554,0.0103440647944808,6.993357601459138e-06,-0.62247234582901,0.6426637768745422,0.4917738139629364
Residual PPO,1018,3.0,0.2,3.2,True,True,True,0.35852911309557567,0.01685917729353632,0.8125,3.75,0.5499999999999998,0.5499999999999998,0.2939121723175049,0.2380736619234085,0.009283065795898438,0.009283065795898438,3.271992682130076e-05,0.054029952734708786,0.009290214627981186,1.3128060345479753e-05,-1.1090368032455444,-0.0900818482041359,0.4614541530609131
Residual PPO,1019,3.0,0.2,3.2,True,True,True,0.5147296837107622,0.020783029373288835,0.78,4.4,1.2000000000000002,1.2000000000000002,0.489571213722229,0.41567039489746094,0.004947185516357422,0.004947185516357422,3.907474456354976e-05,0.05654187127947807,0.004948953632265329,1.8219108824268915e-05,-1.674609661102295,-0.20800989866256714,0.34006524085998535
Residual PPO,1020,3.0,0.2,3.2,True,True,True,0.3190391085567282,0.011713708055532573,0.825,3.5,0.2999999999999998,0.2999999999999998,0.20025533437728882,0.15806050598621368,0.0006160736083984375,0.0006160736083984375,4.2388808651594445e-05,0.05717238411307335,0.0009042379097081721,1.3320552170625888e-05,-1.1319496631622314,-0.4326494336128235,0.2227078378200531
Residual PPO,1021,3.0,0.2,3.2,True,True,True,0.5358071160276275,0.029386941533203655,0.7675,4.65,1.4500000000000002,1.4500000000000002,0.586866021156311,0.5046969056129456,0.0104827880859375,0.0104827880859375,3.987094169133343e-05,0.054536160081624985,0.010494393296539783,2.9561981136794202e-05,-1.4384177923202515,-0.8382971882820129,0.49743902683258057
Residual PPO,1022,3.0,0.2,3.2,True,True,True,0.6854651217035619,0.029728541255014104,0.7475,5.050000000000001,1.8500000000000005,1.8500000000000005,0.7890450358390808,0.6873140931129456,0.006273746490478516,0.006273746490478516,4.187496597296558e-05,0.057589091360569,0.006273787934333086,2.4736686100368388e-05,-1.999210000038147,0.8368335366249084,0.37694433331489563
Residual PPO,1023,3.0,0.2,3.2,True,True,True,0.5420529509299796,0.02584358360983315,0.775,4.5,1.2999999999999998,1.2999999999999998,0.5801902413368225,0.4965631663799286,0.009636878967285156,0.009636878967285156,3.583438592613675e-05,0.05414476990699768,0.00964532420039177,3.2209540222538635e-05,-1.4916963577270508,0.8117974996566772,0.4728805720806122
Residual PPO,1024,3.0,0.2,3.2,True,True,True,0.46102239546147383,0.018350691929703792,0.7925,4.15,0.9500000000000002,0.9500000000000002,0.3922930359840393,0.32805365324020386,0.0038728713989257812,0.0038728713989257812,4.1778406739467755e-05,0.053953882306814194,0.003881570417433977,2.3613021767232567e-05,-1.51630699634552,-0.48329436779022217,0.3110935389995575
Residual PPO,1025,3.0,0.2,3.2,True,True,True,0.20760839905787065,0.007162004268682778,0.8575,2.85,0.0,0.0,0.08520155400037766,0.07583059370517731,0.0015974044799804688,0.0015974044799804688,3.6684850783785805e-05,0.05492113158106804,0.0016866271616891026,5.3809071687282994e-06,-0.7683239579200745,0.258014976978302,0.24864348769187927
Residual PPO,1026,3.0,0.2,3.2,True,True,True,0.5098727227555979,0.017155554264893524,0.78,4.4,1.2000000000000002,1.2000000000000002,0.4544021487236023,0.3829790949821472,0.0019392967224121094,0.0019392967224121094,4.1254865209339187e-05,0.055167581886053085,0.002002492779865861,1.5597190213156864e-05,-1.7438942193984985,0.19023452699184418,0.2583710551261902
Residual PPO,1027,3.0,0.2,3.2,True,True,True,0.6338201249204266,0.02775648199849191,0.7525,4.95,1.75,1.75,0.7193803787231445,0.6247291564941406,0.005996227264404297,0.005996227264404297,3.887289858539589e-05,0.05583762750029564,0.005996232386678457,2.9516577342292294e-05,-1.9580382108688354,0.12429128587245941,0.36954861879348755
Residual PPO,1028,3.0,0.2,3.2,True,True,True,0.23991422277040447,0.011219914448127814,0.8475,3.0500000000000003,0.0,0.0,0.14032922685146332,0.1229693666100502,0.007213592529296875,0.007213592529296875,3.706210554810241e-05,0.05677872151136398,0.007214853074401617,1.2559680726553779e-05,-0.7757433652877808,-0.22796711325645447,0.4025936424732208
Residual PPO,1029,3.0,0.2,3.2,True,True,True,0.23713339375078765,0.00807520032144574,0.8575,2.85,0.0,0.0,0.11589574068784714,0.10157549381256104,0.00034046173095703125,0.00034046173095703125,3.712019315571524e-05,0.05146240442991257,0.0007768173818476498,3.224255351597094e-06,-0.7448340058326721,0.6458722352981567,0.214758962392807
Residual PPO,1030,3.0,0.2,3.2,True,True,True,0.595361312644947,0.030752753665332394,0.7625,4.75,1.5499999999999998,1.5499999999999998,0.6473789215087891,0.5592604875564575,0.008636474609375,0.008636474609375,4.4002019421895966e-05,0.056805841624736786,0.00864149909466505,3.1016719731269404e-05,-1.6447029113769531,-0.9496257901191711,0.4438457489013672
Residual PPO,1031,3.0,0.2,3.2,True,True,True,0.3605015610436719,0.013786369647424954,0.8225,3.5500000000000003,0.3500000000000001,0.3500000000000001,0.23585672676563263,0.1875670850276947,0.007080078125,0.007080078125,4.3213978642597795e-05,0.08096349984407425,0.007081060204654932,9.64766149991192e-06,-0.9611496329307556,0.9009804725646973,0.39864641427993774
Residual PPO,1032,3.0,0.2,3.2,True,True,True,0.2602017953865053,0.014370026699375829,0.835,3.3000000000000003,0.10000000000000009,0.10000000000000009,0.1803700476884842,0.15901078283786774,0.010565757751464844,0.010565757751464844,3.472309617791325e-05,0.05468523129820824,0.010577705688774586,1.2754368071909994e-05,-0.6833899617195129,-0.5306191444396973,0.49894750118255615
Residual PPO,1033,3.0,0.2,3.2,True,True,True,0.3013729810040011,0.01387775780741802,0.8325,3.35,0.1499999999999999,0.1499999999999999,0.18872861564159393,0.16306185722351074,0.009778022766113281,0.009778022766113281,3.1599687645211816e-05,0.05158557370305061,0.009787028655409813,1.7580496205482632e-05,-0.7577928304672241,0.7459949851036072,0.4761985242366791
Residual PPO,1034,3.0,0.2,3.2,True,True,True,0.2047976737138459,0.009633939748390984,0.8525,2.95,0.0,0.0,0.144008606672287,0.1259908229112625,0.0006432533264160156,0.0006432533264160156,4.1314873669762164e-05,0.05516786500811577,0.0009206236572936177,1.0338015272282064e-05,-0.5296080112457275,-0.6777904629707336,0.22327283024787903
Residual PPO,1035,3.0,0.2,3.2,True,True,True,0.5004009047466966,0.023814740049476677,0.78,4.4,1.2000000000000002,1.2000000000000002,0.5162550806999207,0.4400792121887207,0.008394241333007812,0.008394241333007812,3.5423228837316856e-05,0.05624552443623543,0.008398516103625298,2.794935426209122e-05,-1.5201642513275146,-0.23973245918750763,0.436818927526474
Residual PPO,1036,3.0,0.2,3.2,True,True,True,0.496278102266589,0.01857086021168792,0.7875,4.25,1.0499999999999998,1.0499999999999998,0.4462772309780121,0.37459683418273926,0.005269050598144531,0.005269050598144531,3.798742181970738e-05,0.05422503128647804,0.005269884597510099,2.006019167311024e-05,-1.558912754058838,0.6018440127372742,0.34900519251823425
Residual PPO,1037,3.0,0.2,3.2,True,True,True,0.4806676507076845,0.020914541424550022,0.7875,4.25,1.0499999999999998,1.0499999999999998,0.4483332931995392,0.3785219192504883,0.0064830780029296875,0.0064830780029296875,3.803141225944273e-05,0.05394672229886055,0.00648327125236392,2.2877306037116796e-05,-1.5164998769760132,-0.3818822205066681,0.38270920515060425
Residual PPO,1038,3.0,0.2,3.2,True,True,True,0.48636732805179533,0.020470103399373715,0.79,4.2,1.0,1.0,0.4145047664642334,0.34874776005744934,0.004140377044677734,0.004140377044677734,4.525432814261876e-05,0.054228149354457855,0.004146652761846781,1.9274206351838075e-05,-1.5098652839660645,-0.8029577136039734,0.31811848282814026
Residual PPO,1039,3.0,0.2,3.2,True,True,True,0.20189296087825598,0.008999566565316728,0.86,2.8000000000000003,0.0,0.0,0.10729926824569702,0.09571077674627304,0.005900859832763672,0.005900859832763672,3.3180225727846846e-05,0.05457356944680214,0.005900884512811899,1.4819447642366868e-05,-0.6960156559944153,-0.0387578122317791,0.3661683201789856
Residual PPO,1040,3.0,0.2,3.2,True,True,True,0.26324428198989674,0.011223271069492233,0.845,3.1,0.0,0.0,0.14746256172657013,0.12864944338798523,0.007603645324707031,0.007603645324707031,3.276004281360656e-05,0.0505857914686203,0.007605742663145065,1.2638462067116052e-05,-0.7547146081924438,0.5635512471199036,0.4134989380836487
Residual PPO,1041,3.0,0.2,3.2,True,True,True,0.21438720485366605,0.01165403704203297,0.855,2.9000000000000004,0.0,0.0,0.1348058581352234,0.11983468383550644,0.009401321411132812,0.009401321411132812,3.185460082022473e-05,0.05626041814684868,0.009408991783857346,1.6610720194876194e-05,-0.6478168964385986,-0.19675222039222717,0.46515655517578125
Residual PPO,1042,3.0,0.2,3.2,True,True,True,0.4537932148030377,0.019078429536417474,0.7925,4.15,0.9500000000000002,0.9500000000000002,0.4062342345714569,0.3401760160923004,0.006130218505859375,0.006130218505859375,3.721316534210928e-05,0.0545051172375679,0.00613022455945611,2.0761119230883196e-05,-1.463887333869934,-0.25558269023895264,0.3728010952472687
Residual PPO,1043,3.0,0.2,3.2,True,True,True,0.5641070031684648,0.023924128298355208,0.775,4.5,1.2999999999999998,1.2999999999999998,0.5325518250465393,0.454990029335022,0.0041866302490234375,0.0041866302490234375,4.5863336708862334e-05,0.054012831300497055,0.004192558117210865,2.1364452550187707e-05,-1.7490100860595703,-0.7958716750144958,0.31946444511413574
Residual PPO,1044,3.0,0.2,3.2,True,True,True,0.5991253765678279,0.01799976747147896,0.7675,4.65,1.4500000000000002,1.4500000000000002,0.5538544058799744,0.47241654992103577,0.00012731552124023438,0.00012731552124023438,4.621599509846419e-05,0.05571870133280754,0.0007362628821283579,1.5305018678191118e-05,-1.981444239616394,0.7169352173805237,0.20961801707744598
Residual PPO,1045,3.0,0.2,3.2,True,True,True,0.2403982685553806,0.011809075973082544,0.8475,3.0500000000000003,0.0,0.0,0.15095113217830658,0.13328970968723297,0.007683753967285156,0.007683753967285156,3.7234498449834064e-05,0.05597039312124252,0.007686064578592777,1.3707554899156094e-05,-0.7272861003875732,-0.39523494243621826,0.4158290922641754
Residual PPO,1046,3.0,0.2,3.2,True,True,True,0.6310271340265455,0.027939080079125673,0.755,4.9,1.7000000000000002,1.7000000000000002,0.7144280076026917,0.619550883769989,0.006968975067138672,0.006968975067138672,3.879988435073756e-05,0.05389938876032829,0.006969757378101349,2.7612952180788852e-05,-1.868130087852478,0.6265861392021179,0.39649125933647156
Residual PPO,1047,3.0,0.2,3.2,True,True,True,0.3336860387150228,0.012471530109413632,0.82,3.6,0.3999999999999999,0.3999999999999999,0.22758594155311584,0.17877554893493652,0.0034360885620117188,0.0034360885620117188,3.818469122052193e-05,0.05780681595206261,0.003450387855991721,1.4553807886841241e-05,-1.1699552536010742,-0.14992530643939972,0.29876548051834106
Residual PPO,1048,3.0,0.2,3.2,True,True,True,0.34719768959854025,0.016890607373987686,0.815,3.7,0.5,0.5,0.2608684003353119,0.2143355906009674,0.010005950927734375,0.010005950927734375,4.624420762411319e-05,0.06428633630275726,0.010015765205025673,1.2422667168721091e-05,-0.9076822996139526,-0.7630760073661804,0.4824531674385071
Residual PPO,1049,3.0,0.2,3.2,True,True,True,0.5318305412835175,0.02498056489591419,0.7725,4.55,1.3499999999999996,1.3499999999999996,0.5750760436058044,0.4932700991630554,0.008275985717773438,0.008275985717773438,3.483027103357017e-05,0.05582607537508011,0.008279872126877308,2.6057663490064442e-05,-1.6127384901046753,0.09402617067098618,0.43331217765808105
