method,alpha,seed,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,max_tracking_error,final_error,final_relative_speed,stable_ratio,capture_time,forward_overshoot,ahead_ratio,command_smoothness,mean_abs_velocity_error,total_reward,held_out
Robust Residual PPO,0.5,1047,-1.1699552536010742,-0.14992530643939972,0.29876548051834106,True,0.3154803555183097,0.0012192403606366578,1.2243539094924927,0.0012288469588384032,2.7120113372802734e-06,0.8425,3.1500000000000004,0.0009002685546875,0.715,7.138640723019235e-05,0.03207399867475033,288.070954150369,False
Robust Residual PPO,0.5,1048,-0.9076822996139526,-0.7630760073661804,0.4824531674385071,True,0.3241879218168682,0.005273815597145799,1.2415555715560913,0.005268619395792484,2.2054096007195767e-06,0.8275,3.45,0.00223541259765625,0.74,7.497307631352744e-05,0.03002556398510933,276.73724301420924,False
Robust Residual PPO,0.5,1049,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5271130195880902,0.005082015731575655,1.722390055656433,0.0041806865483522415,2.0563613816193538e-06,0.78,4.4,0.0018682479858398438,0.67,4.390270899062688e-05,0.04623997066169977,218.0386543008866,False
Robust Residual PPO,0.5,1050,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.42614757155181865,0.0058507181804201055,1.4240926504135132,0.005626484286040068,2.920630322478246e-06,0.7925,4.15,0.002354145050048828,0.695,5.1951517330745785e-05,0.03911485731601715,240.5387762158044,False
Robust Residual PPO,0.5,1051,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.23658417108847926,0.0005981889769887198,1.051550030708313,0.0006224852404557168,1.5497207641601562e-06,0.8675,2.6500000000000004,0.0006203651428222656,0.735,7.525285443486999e-05,0.02320030178874731,312.18764819437996,False
Robust Residual PPO,0.5,1052,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.46161944845069325,0.0020238594436716136,1.635488748550415,0.001779169891960919,1.0728838333307067e-06,0.81,3.8000000000000003,0.0010876655578613281,0.6825,6.0176280434294094e-05,0.042768088579177854,247.55028366780536,False
Robust Residual PPO,0.5,1053,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.2293874768718948,0.004511471081988554,0.8993446826934814,0.004518893547356129,1.0132831675946363e-06,0.8525,2.95,0.0019826889038085938,0.755,6.505515666842175e-05,0.02464579250663519,303.7687056293889,False
Robust Residual PPO,0.5,1054,-1.9604523181915283,0.6108824014663696,0.3443475067615509,True,0.6272635466199963,0.004195612436358857,2.10268235206604,0.002203601412475109,1.1026859283447266e-06,0.775,4.5,0.0012259483337402344,0.65,6.018724588119508e-05,0.05275963842868805,199.57388779355264,False
Robust Residual PPO,0.5,1055,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,True,0.27495451319850717,0.00287721942684507,1.1733254194259644,0.002882857108488679,1.7881772862438083e-07,0.8575,2.85,0.0014452934265136719,0.75,8.432640539357161e-05,0.024531528539955615,301.0308259414655,False
Robust Residual PPO,0.5,1056,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,True,0.2187498714088232,0.0020602893702140195,0.9910121560096741,0.002066433895379305,3.0100345611572266e-06,0.8725,2.5500000000000003,0.001178741455078125,0.7575,6.986586900931082e-05,0.019049715921282767,316.6824886241244,False
Robust Residual PPO,0.5,1057,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.3903998767884789,0.0012854389920828719,1.4497079849243164,0.001215798081830144,6.556512630595535e-07,0.8275,3.45,0.0008971691131591797,0.695,6.44952000438917e-05,0.037845486924052235,268.8350658728417,False
Robust Residual PPO,0.5,1058,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,True,0.6162287609533833,0.0035558396023348993,2.0957717895507812,0.0021608767565339804,2.4735929855523864e-06,0.7775,4.45,0.0012097358703613281,0.66,8.297941097614575e-05,0.052068620510399344,202.11537970004935,False
Robust Residual PPO,0.5,1059,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.37951246063217037,0.0019172867618514175,1.4151264429092407,0.0018863531295210123,6.258487701416016e-07,0.825,3.5,0.0011224746704101562,0.7075,7.251913651987388e-05,0.03653566166758537,268.667675816296,False
Robust Residual PPO,0.5,1060,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,True,0.23189734476544815,0.0051571617440372254,1.0047281980514526,0.005157819017767906,6.94394202582771e-06,0.8675,2.6500000000000004,0.0021915435791015625,0.77,7.518868551468065e-05,0.020266621708869934,310.8808606757111,False
Robust Residual PPO,0.5,1061,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.2842066679329949,0.001020808771195987,1.1265286207199097,0.0010453015565872192,1.1920944587018312e-07,0.85,3.0,0.0008358955383300781,0.715,6.777338864924384e-05,0.029561652243137358,296.93461658804324,False
Robust Residual PPO,0.5,1062,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.3307882242464483,0.004096777838994935,1.2636038064956665,0.004091197159141302,2.0266329556761775e-06,0.83,3.4000000000000004,0.00183868408203125,0.735,7.553785148805371e-05,0.031320068649947644,277.48493611998884,False
Robust Residual PPO,0.5,1063,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.1788342028621458,0.0010264053394062602,0.8364167213439941,0.0010508846025913954,6.258487701416016e-07,0.8825,2.35,0.0008382797241210938,0.76,6.611318206950763e-05,0.016568048857152462,327.72584651124436,False
Robust Residual PPO,0.5,1064,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.44269875435003286,0.0009171573816483963,1.6480188369750977,0.0006481505697593093,2.5480987915216247e-06,0.82,3.6,0.0005116462707519531,0.6725,7.308117976509563e-05,0.04218127155676484,257.27922401105775,False
Robust Residual PPO,0.5,1065,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.188131080182309,0.004633310542026553,0.8133116960525513,0.004633942153304815,2.0563602447509766e-06,0.8725,2.5500000000000003,0.0020189285278320312,0.7725,6.590034258177349e-05,0.01907894100993872,319.36644601597163,False
Robust Residual PPO,0.5,1066,-1.3762075901031494,0.32575497031211853,0.20805609226226807,True,0.3604789384912404,0.0012806112585155912,1.4335238933563232,0.001201003324240446,1.6401711491198512e-06,0.8425,3.1500000000000004,0.00027561187744140625,0.67,7.605641427015616e-05,0.03577337551862001,281.9949344702448,False
Robust Residual PPO,0.5,1067,-0.6176835894584656,0.9055254459381104,0.20151829719543457,True,0.23063105818058885,0.0013355777548604605,1.0992552042007446,0.0013350576627999544,1.4901161193847656e-08,0.875,2.5,0.0013227462768554688,0.7975,7.83974938282602e-05,0.01678909868001938,317.9260583661435,False
Robust Residual PPO,0.5,1068,-0.7787961959838867,0.5352519750595093,0.25048118829727173,True,0.21498320668276205,0.0005910379745483157,0.9597121477127075,0.000609164941124618,1.9371511825738708e-06,0.875,2.5,0.0005650520324707031,0.725,7.143640093479197e-05,0.021454906426370143,319.145869676258,False
Robust Residual PPO,0.5,1069,-0.5076419115066528,0.8446078896522522,0.24751581251621246,True,0.2062068560933921,0.0006085486621599311,0.9901279211044312,0.0006193617591634393,8.046627613111923e-07,0.8775,2.45,0.0019431114196777344,0.855,7.190660165548308e-05,0.014710172768682242,322.54964638054196,False
Robust Residual PPO,0.5,1070,-1.6644020080566406,0.9533751606941223,0.22921264171600342,True,0.4971456514224497,0.001222656784455688,1.9316902160644531,0.0008161026053130627,4.768556891576736e-07,0.82,3.6,0.0004210472106933594,0.6575,9.243270206576502e-05,0.04327231913805008,249.18928691964248,False
Robust Residual PPO,0.5,1071,-1.6379417181015015,0.7469041347503662,0.26974478363990784,True,0.48583879830710974,0.001222495192659661,1.823076605796814,0.0007247333996929228,3.3974647521972656e-06,0.815,3.7,0.0006971359252929688,0.67,7.701001800917858e-05,0.04325026232749224,247.5855139033677,False
Robust Residual PPO,0.5,1072,-1.22187077999115,0.3675197660923004,0.4661308228969574,True,0.4016230346140607,0.004982638579587239,1.3832488059997559,0.004908357746899128,1.4905701561929163e-07,0.8075,3.85,0.0021123886108398438,0.7,4.257864085294435e-05,0.037400854341685774,253.70765308748557,False
Robust Residual PPO,0.5,1073,-1.5133368968963623,0.8512749075889587,0.3800120949745178,True,0.4949238803463938,0.0032839222895321226,1.7799524068832397,0.0029941543471068144,2.980259807827679e-07,0.8025,3.95,0.0014810562133789062,0.68,6.793057492387993e-05,0.042395677156746386,237.29139743114752,False
Robust Residual PPO,0.5,1074,-0.5001789927482605,-0.2884053587913513,0.4962819218635559,True,0.1681913075606484,0.005563531572439177,0.671875,0.005572483409196138,3.039846205865615e-06,0.8675,2.6500000000000004,0.0023393630981445312,0.7725,5.773266327237343e-05,0.020272702798247336,319.11563520508116,False
Robust Residual PPO,0.5,1075,-0.8189709782600403,0.9466501474380493,0.23914383351802826,True,0.27771262059478397,0.0006718454384853662,1.2590471506118774,0.0006838472909294069,4.6193972025321273e-07,0.8675,2.6500000000000004,0.0004885196685791016,0.7225,9.128098526480497e-05,0.022274696212261916,307.71243662395443,False
Robust Residual PPO,0.5,1076,-1.445397138595581,-0.562984049320221,0.45283621549606323,True,0.4824404652567349,0.004984965720389663,1.6304538249969482,0.004614438861608505,4.768407961819321e-07,0.7875,4.25,0.00201416015625,0.6875,6.443590988095335e-05,0.042604491747915745,228.99853706311413,False
Robust Residual PPO,0.5,1077,-0.6151338219642639,-0.8893533945083618,0.2694230377674103,True,0.23406922533212143,0.0007112270026626279,1.088533878326416,0.0007218625396490097,1.7285346984863281e-06,0.87,2.6,0.0006964206695556641,0.745,6.983213268978633e-05,0.01767420593649149,314.41880245211416,False
Robust Residual PPO,0.5,1078,-0.6580581068992615,-0.6858707666397095,0.23459486663341522,True,0.20319152100468862,0.0007247444615358309,0.9584092497825623,0.0007379586459137499,8.642698503535939e-07,0.8775,2.45,0.00045680999755859375,0.7375,6.367821238842042e-05,0.018188751097768546,321.81557914502497,False
Robust Residual PPO,0.5,1079,-0.5874135494232178,0.8651593327522278,0.4896434247493744,True,0.25632097504910156,0.005398189180342809,1.076871633529663,0.005426568910479546,1.8775631360767875e-06,0.86,2.8000000000000003,0.002288818359375,0.77,8.010229631145812e-05,0.02224479865282774,303.9558596359397,False
Robust Residual PPO,0.5,1080,-0.6397119164466858,0.7102972865104675,0.367546945810318,True,0.22213431263523753,0.002690502044503178,0.9782975912094116,0.002716673072427511,6.258499638533976e-07,0.8725,2.5500000000000003,0.0013911724090576172,0.7625,7.688541748051161e-05,0.020256847888231278,316.13209661551497,False
Robust Residual PPO,0.5,1081,-1.3320256471633911,0.8601993322372437,0.3006768822669983,True,0.4084453446074711,0.001312523797473278,1.6089626550674438,0.001268567517399788,2.980233944072097e-07,0.8325,3.35,0.00091552734375,0.695,8.557159397623648e-05,0.03616172321140766,269.03999466834017,False
Robust Residual PPO,0.5,1082,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,True,0.2575321480224253,0.0014823226917238571,1.0451722145080566,0.0014991122297942638,7.74860836827429e-07,0.855,2.9000000000000004,0.0009946823120117188,0.735,7.462454546355556e-05,0.027024564296007157,302.6103093974404,False
Robust Residual PPO,0.5,1083,-1.3940625190734863,0.6289385557174683,0.21643398702144623,True,0.38332262681887097,0.0011460016252862497,1.5432730913162231,0.0010381998727098107,7.599599598506757e-07,0.84,3.2,0.0003342628479003906,0.67,8.564041117894236e-05,0.03633603101596236,277.35635875670704,False
Robust Residual PPO,0.5,1084,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,True,0.27714495512500176,0.0035924930180506,1.1846938133239746,0.003597730305045843,5.961736064818979e-07,0.86,2.8000000000000003,0.0016775131225585938,0.755,8.41751623320195e-05,0.023656364269554614,301.54769540214136,False
Robust Residual PPO,0.5,1085,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,True,0.20776196625791954,0.003727988804884169,0.8206630945205688,0.0037483894266188145,1.6156280935319955e-06,0.86,2.8000000000000003,0.0017261505126953125,0.755,5.973061270146515e-05,0.023469591103494166,311.18116835238084,False
Robust Residual PPO,0.5,1086,-0.7490203976631165,-0.7008727788925171,0.4387705326080322,True,0.2594644014307758,0.0043018592058881025,1.066512942314148,0.004302804358303547,1.4305115882962127e-06,0.8525,2.95,0.001911163330078125,0.755,7.603754277771507e-05,0.02479141142219305,299.76139073213704,False
Robust Residual PPO,0.5,1087,-1.2718281745910645,-0.8616007566452026,0.3274095356464386,True,0.3957534413543374,0.0018463781848773813,1.5632307529449463,0.001832985901273787,3.874302194617485e-07,0.8275,3.45,0.0011048316955566406,0.72,9.234279202719793e-05,0.03518115855753422,268.02044135863497,False
Robust Residual PPO,0.5,1088,-1.148199200630188,-0.9221230149269104,0.4605681300163269,True,0.40914765910603584,0.0048153738269466895,1.5241628885269165,0.004784906283020973,2.026558377110632e-06,0.81,3.8000000000000003,0.0020694732666015625,0.7225,8.083542932070547e-05,0.035398480966687206,254.43340743228396,False
Robust Residual PPO,0.5,1089,-1.8535881042480469,0.5890284776687622,0.37915652990341187,True,0.6039230188784033,0.004685563058042073,2.006060838699341,0.00297545432113111,8.94070240065048e-07,0.775,4.5,0.0014758110046386719,0.655,5.572323023951924e-05,0.05088181357830763,202.80767618993897,False
Robust Residual PPO,0.5,1090,-0.9845758080482483,-0.6573527455329895,0.30003631114959717,True,0.28582698831967057,0.0012437445181974417,1.2066437005996704,0.0012554303975775838,7.152559078349441e-07,0.8525,2.95,0.0009107589721679688,0.735,8.646344049636817e-05,0.02746290922164917,297.6948121155724,False
Robust Residual PPO,0.5,1091,-1.8845704793930054,-0.6914018392562866,0.36124923825263977,True,0.6074828588332255,0.0038888528412656556,2.0561883449554443,0.0025771826039999723,5.960464477539062e-07,0.7775,4.45,0.001346588134765625,0.6625,8.087982687485915e-05,0.0512274506688118,203.072573543446,False
Robust Residual PPO,0.5,1092,-1.9696727991104126,-0.2278679758310318,0.31251582503318787,True,0.6018568101895747,0.0029966118255029253,2.0319831371307373,0.001513795112259686,2.384191475357511e-07,0.7825,4.3500000000000005,0.0009992122650146484,0.655,6.770063353421145e-05,0.05232642106711864,208.48932389400193,False
Robust Residual PPO,0.5,1093,-0.8791002631187439,0.07968070358037949,0.43002596497535706,True,0.26227401387317306,0.004074836868907481,0.9879209995269775,0.00410869624465704,1.9968283595517278e-06,0.845,3.1,0.0018472671508789062,0.7375,5.490599085305872e-05,0.027812165208160877,295.7771266445182,False
Robust Residual PPO,0.5,1094,-0.9031349420547485,-0.5643354058265686,0.2514164447784424,True,0.24634747295279585,0.0005825862615521086,1.080662727355957,0.000608025467954576,1.63912784501008e-06,0.865,2.7,0.0005717277526855469,0.7275,7.76556286438108e-05,0.024578808136284352,309.5618043617359,False
Robust Residual PPO,0.5,1095,-1.3096781969070435,-0.4019305408000946,0.2943161725997925,True,0.36479689128863846,0.0011640921877459104,1.4035906791687012,0.0011417472269386053,5.662443527398864e-07,0.8325,3.35,0.0008707046508789062,0.7075,7.943667407270735e-05,0.0354826620221138,275.281734287217,False
Robust Residual PPO,0.5,1096,-0.5565752387046814,0.7886120080947876,0.27283963561058044,True,0.2057634910512029,0.00074716952658767,0.972832441329956,0.000768065161537379,9.83476752480783e-07,0.8775,2.45,0.0007205009460449219,0.8125,7.299880770932496e-05,0.016266414038836954,322.3574173175615,False
Robust Residual PPO,0.5,1097,-1.3080552816390991,0.037033263593912125,0.27344202995300293,True,0.35184613725897057,0.000815089898707103,1.3488335609436035,0.0007784556946717203,1.63912784501008e-06,0.8375,3.25,0.0007266998291015625,0.6975,6.829391390276589e-05,0.03506336815655232,280.438299292171,False
Robust Residual PPO,0.5,1098,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,True,0.39983905592770486,0.005190113221644376,1.3615336418151855,0.005087666679173708,2.4737689727771794e-06,0.8025,3.95,0.00217437744140625,0.7025,4.980009867030326e-05,0.03765059281140566,251.0378389538754,False
Robust Residual PPO,0.5,1099,-1.9130916595458984,0.09447009861469269,0.36984628438949585,True,0.6101156337800083,0.00466208712188334,1.9921011924743652,0.0027676564641296864,1.072884515451733e-06,0.7725,4.55,0.0014071464538574219,0.655,5.1777736948114345e-05,0.05214635092765093,200.4839260657397,False
Nominal Residual PPO,0.75,1000,-1.2179213762283325,0.20768369734287262,0.34128254652023315,True,0.3447846853249759,0.006338777830933274,1.2958096265792847,0.005030178464949131,3.535867108439561e-06,0.84,3.2,0.023950695991516113,0.8475,9.98069366944193e-05,0.05276885081082582,280.0015550977134,False
Nominal Residual PPO,0.75,1001,-1.0811076164245605,-0.9685990810394287,0.25630688667297363,True,0.3398851009862349,0.01241398499089686,1.4634742736816406,0.0019524380331858993,8.285664080176502e-06,0.775,4.5,0.05841726064682007,0.875,0.00018449668413127816,0.04803239494562149,252.75979805951076,False
Nominal Residual PPO,0.75,1002,-1.428768277168274,-0.28562131524086,0.4242836833000183,True,0.4528935345041165,0.008182033547652968,1.547722578048706,0.008014019578695297,2.467215381329879e-06,0.8075,3.85,0.008149147033691406,0.795,9.043993928229004e-05,0.0623519990965724,244.36098028629897,False
Nominal Residual PPO,0.75,1003,-1.7183640003204346,-0.48658838868141174,0.34840381145477295,True,0.5297368700975038,0.0062618669568758525,1.8365387916564941,0.005286992061883211,7.971434570208658e-07,0.8025,3.95,0.024082183837890625,0.8075,0.00010926311640756172,0.07175168626010418,229.79648652602674,False
Nominal Residual PPO,0.75,1004,-1.998679280281067,-0.7396973967552185,0.24154320359230042,True,0.5945337988561107,0.00765974765641572,2.150963544845581,0.0014593015657737851,2.1463565644808114e-06,0.8025,3.95,0.06315600872039795,0.8175,0.00014777012592662623,0.08237540755420923,219.70469075930157,False
Nominal Residual PPO,0.75,1005,-1.8766711950302124,0.8611240983009338,0.28618520498275757,True,0.5788816050029564,0.012843829275127042,2.0905823707580566,0.0030197694431990385,9.181319910567254e-06,0.7775,4.45,0.0462416410446167,0.815,0.00014352831323070862,0.0775997368618846,210.26421725263862,False
Nominal Residual PPO,0.75,1006,-1.4946178197860718,0.20171388983726501,0.28934937715530396,True,0.41931926041962986,0.00564686464613826,1.5510598421096802,0.0031425892375409603,5.683856215910055e-06,0.8275,3.45,0.042571067810058594,0.84,9.544818602273577e-05,0.06306752111762762,262.7549627823206,False
Nominal Residual PPO,0.75,1007,-1.8931626081466675,0.6319606900215149,0.39287856221199036,True,0.6254116158588703,0.013000608957054382,2.0575244426727295,0.006899520754814148,8.1462831076351e-06,0.7725,4.55,0.01039266586303711,0.775,0.00010283251882792475,0.07878584038466215,194.53214457333988,False
Nominal Residual PPO,0.75,1008,-1.749120831489563,0.6261014938354492,0.26522985100746155,True,0.5114779410902831,0.009254637681928383,1.8824231624603271,0.0022759907878935337,7.5594193731376436e-06,0.7925,4.15,0.05206167697906494,0.83,0.00012194147847112816,0.072741659283638,230.57349278604002,False
Nominal Residual PPO,0.75,1009,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,True,0.5389685589777975,0.005775131689141972,1.966313123703003,0.0007796577992849052,1.1666351156236487e-06,0.8125,3.75,0.07015371322631836,0.83,0.00010922341502250258,0.07925441162660718,235.95044998958983,False
Nominal Residual PPO,0.75,1010,-1.8575115203857422,0.07161146402359009,0.4753030240535736,True,0.6515890913177484,0.011386118531493338,1.9880660772323608,0.00979266595095396,3.85806015401613e-06,0.75,5.0,0.009816646575927734,0.7025,7.355604377203736e-05,0.08064054910093546,175.01164902662245,False
Nominal Residual PPO,0.75,1011,-1.57381272315979,0.12664707005023956,0.26378002762794495,True,0.43589912845877304,0.00497423715177655,1.615441918373108,0.0022206550929695368,2.620023678900907e-06,0.8275,3.45,0.051034510135650635,0.84,9.340961022287168e-05,0.06604540947824716,260.5638306915829,False
Nominal Residual PPO,0.75,1012,-1.5405192375183105,0.561293363571167,0.2715309262275696,True,0.44015322506505905,0.007612730903830926,1.6658121347427368,0.0024985107593238354,6.027753443049733e-06,0.8025,3.95,0.04876351356506348,0.8425,0.00012077626977215237,0.06481660522520542,247.95797600365736,False
Nominal Residual PPO,0.75,1013,-0.8082606196403503,-0.8420410752296448,0.401797890663147,True,0.28493873283938276,0.011985531582360839,1.1964707374572754,0.00720346299931407,8.741838428250048e-06,0.785,4.3,0.01674330234527588,0.8625,0.00017994051723667657,0.03897931437939405,264.03736256146703,False
Nominal Residual PPO,0.75,1014,-1.3467140197753906,0.1714046150445938,0.4693894386291504,True,0.44262095543284,0.011276735764768264,1.4798353910446167,0.009584018029272556,5.3716221373179e-06,0.7975,4.05,0.009687662124633789,0.7525,7.943607380948423e-05,0.0612355263531208,239.66868460422273,False
Nominal Residual PPO,0.75,1015,-1.4601455926895142,0.21413566172122955,0.39239153265953064,True,0.448936328505471,0.009080454392009732,1.5580880641937256,0.006879987195134163,5.696624612028245e-06,0.81,3.8000000000000003,0.009459853172302246,0.81,8.170318817943163e-05,0.062462570182979106,246.78416690345583,False
Nominal Residual PPO,0.75,1016,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,True,0.4814299694171033,0.005631495748500014,1.7119801044464111,0.003739669919013977,4.578127118293196e-06,0.815,3.7,0.037317872047424316,0.825,8.680452237027492e-05,0.06924446258693934,246.05919569339875,False
Nominal Residual PPO,0.75,1017,-0.62247234582901,0.6426637768745422,0.4917738139629364,True,0.2331657352192372,0.012403277055757321,0.9438154101371765,0.010363258421421051,7.383096544799628e-06,0.805,3.9000000000000004,0.010951042175292969,0.78,0.0001661891787918644,0.03516470294445753,279.0008003595528,False
Nominal Residual PPO,0.75,1018,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,True,0.35015186145126076,0.009504428186895045,1.2324525117874146,0.00931421760469675,2.028200469794683e-06,0.8275,3.45,0.009325981140136719,0.7875,9.90733390037499e-05,0.05194827407598496,270.97357899765467,False
Nominal Residual PPO,0.75,1019,-1.674609661102295,-0.20800989866256714,0.34006524085998535,True,0.5032551153967094,0.006297040698578519,1.7475420236587524,0.004985516890883446,2.6173411242780276e-06,0.8075,3.85,0.026121020317077637,0.815,8.797789204656746e-05,0.07001032039523125,237.63906011582995,False
Nominal Residual PPO,0.75,1020,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,True,0.29236650128628305,0.006064232735693454,1.2284600734710693,0.0009194771409966052,3.824983650702052e-06,0.8625,2.75,0.06339895725250244,0.8775,0.00012834171915686201,0.04953207939863205,298.60181573645997,False
Nominal Residual PPO,0.75,1021,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,True,0.5201397036372891,0.011338431250662374,1.74289071559906,0.01054807286709547,5.184897418075707e-06,0.7825,4.3500000000000005,0.010600566864013672,0.73,0.00014839349453379762,0.06596937879920006,215.61762446005872,False
Nominal Residual PPO,0.75,1022,-1.999210000038147,0.8368335366249084,0.37694433331489563,True,0.6680528680271771,0.014846030554118624,2.217628240585327,0.006326730363070965,9.163491085928399e-06,0.7675,4.65,0.015075445175170898,0.775,0.00012161070130109572,0.08257030803710222,184.00473209698194,False
Nominal Residual PPO,0.75,1023,-1.4916963577270508,0.8117974996566772,0.4728805720806122,True,0.5253699563937518,0.015788734994354812,1.7707891464233398,0.00970353651791811,8.638987310405355e-06,0.7725,4.55,0.010300159454345703,0.7375,0.00011677474081266572,0.06688398789614439,211.1323448114292,False
Nominal Residual PPO,0.75,1024,-1.51630699634552,-0.48329436779022217,0.3110935389995575,True,0.4420674920005958,0.0059364103556233195,1.6292532682418823,0.003924002405256033,2.761661789918435e-06,0.8225,3.5500000000000003,0.03826451301574707,0.835,0.00011642652557018739,0.06413523059338332,255.65156946718224,False
Nominal Residual PPO,0.75,1025,-0.7683239579200745,0.258014976978302,0.24864348769187927,True,0.18850214618492397,0.002503976491224395,0.8367967009544373,0.0016974741593003273,2.706263103391393e-06,0.885,2.3000000000000003,0.03415381908416748,0.895,0.00014369213121729244,0.03423038601875305,325.7146786409295,False
Nominal Residual PPO,0.75,1026,-1.7438942193984985,0.19023452699184418,0.2583710551261902,True,0.49360033088811367,0.006156415027126842,1.7884358167648315,0.002034064382314682,5.123343271407066e-06,0.8175,3.6500000000000004,0.05375838279724121,0.83,9.283256557572844e-05,0.07250438202172518,245.60135744798362,False
Nominal Residual PPO,0.75,1027,-1.9580382108688354,0.12429128587245941,0.36954861879348755,True,0.6261227710127343,0.009379960137490964,2.0375006198883057,0.006054401863366365,3.323284090583911e-06,0.7775,4.45,0.015910744667053223,0.78,7.708709788420015e-05,0.08081850562244654,198.53974068112683,False
Nominal Residual PPO,0.75,1028,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,True,0.2231375045446917,0.00779581117484681,0.8869645595550537,0.007240691222250462,2.845744120349991e-06,0.8675,2.6500000000000004,0.009995579719543457,0.8625,0.0001167448301328573,0.037196063883602616,310.588865391973,False
Nominal Residual PPO,0.75,1029,-0.7448340058326721,0.6458722352981567,0.214758962392807,True,0.20960434430358996,0.005114100018137653,0.9937342405319214,0.0007786467322148383,4.107463610125706e-06,0.845,2.2,0.0386083722114563,0.9,0.00019460741393066819,0.03307271722704172,304.7385988552452,False
Nominal Residual PPO,0.75,1030,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,True,0.5775064289979615,0.010213704846877732,1.9596617221832275,0.008698963560163975,4.715428985946346e-06,0.7825,4.3500000000000005,0.008868932723999023,0.765,0.00016101191606274066,0.0712648317962885,206.66175566235893,False
Nominal Residual PPO,0.75,1031,-0.9611496329307556,0.9009804725646973,0.39864641427993774,True,0.33249968312381645,0.012311471997910129,1.349510669708252,0.007102068513631821,7.946009645820595e-06,0.79,4.2,0.00847768783569336,0.8475,0.00019477212269795912,0.044240870662033555,257.65005321603024,False
Nominal Residual PPO,0.75,1032,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,True,0.23961828826217274,0.011319846860942239,0.9334769248962402,0.010605606250464916,4.580339009407908e-06,0.8575,2.85,0.010698795318603516,0.825,0.00013774351506639656,0.03776850141584873,300.4691791288065,False
Nominal Residual PPO,0.75,1033,-0.7577928304672241,0.7459949851036072,0.4761985242366791,True,0.2781579651627163,0.012960022658982892,1.1103570461273193,0.00981663353741169,8.975990567705594e-06,0.7975,4.05,0.010560989379882812,0.77,0.0001734123302458157,0.039518291540443895,268.29319867683523,False
Nominal Residual PPO,0.75,1034,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,True,0.17593716499276382,0.007385946138895021,0.8656488060951233,0.0009313555201515555,5.647331363434205e-06,0.81,4.0,0.013628959655761719,0.855,0.00015999152692298605,0.023311051800847055,294.6102958892437,False
Nominal Residual PPO,0.75,1035,-1.5201642513275146,-0.23973245918750763,0.436818927526474,True,0.4927802408467004,0.008856142554814777,1.639417290687561,0.008449188433587551,3.3932772112166276e-06,0.795,4.1000000000000005,0.00856637954711914,0.7725,8.519833627626196e-05,0.06629238914698363,230.36779588635355,False
Nominal Residual PPO,0.75,1036,-1.558912754058838,0.6018440127372742,0.34900519251823425,True,0.47823476732836506,0.010486365399764531,1.7159303426742554,0.005308434367179871,6.6544021137815434e-06,0.7925,4.15,0.02255237102508545,0.82,0.00011036437946446171,0.06569857634603977,234.38066306802364,False
Nominal Residual PPO,0.75,1037,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,True,0.46831687514675485,0.006855214167226957,1.6310282945632935,0.006529570557177067,1.9985668586741667e-06,0.81,3.8000000000000003,0.013699173927307129,0.81,9.827744572757324e-05,0.0645359044149518,244.05592232269325,False
Nominal Residual PPO,0.75,1038,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,True,0.46183909859826994,0.008543162744869031,1.7404528856277466,0.004182924050837755,3.6958090277039446e-06,0.815,3.7,0.039589643478393555,0.835,0.00015058990207719066,0.06418959505856037,247.55950987483854,False
Nominal Residual PPO,0.75,1039,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,True,0.186486076790031,0.006228848913415773,0.7713472843170166,0.005926624406129122,2.9699731385335326e-06,0.8775,2.45,0.011742830276489258,0.88,0.00011833693256656065,0.033065089769661424,322.0108083028165,False
