seed,initial_uav_x,initial_uav_y,ugv_vx,episode_length,success,total_reward,rmse,steady_rmse,max_tracking_error,final_error,final_relative_speed,stable_ratio,capture_time,command_smoothness,mean_command_change,max_command_change,saturation_ratio,mean_residual,rms_residual,max_residual,residual_smoothness
1081,-1.3320256471633911,0.8601993322372437,0.3006768822669983,400,True,244.12963818702926,0.43536776304244995,0.015148978680372238,1.6089626550674438,0.003529487643390894,1.018291095533641e-05,0.805,3.9000000953674316,3.811847636825405e-05,0.0023692846298217773,0.05115561932325363,0.0425,0.03161127492785454,0.06825863569974899,0.16434915363788605,1.860052907431964e-05
1082,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,400,True,284.21273095709546,0.2785293757915497,0.011386706493794918,1.0490784645080566,0.003936902619898319,8.711430382390972e-06,0.835,3.299999952316284,3.5648656194098294e-05,0.0020265495404601097,0.05695311352610588,0.0,0.02621479704976082,0.059116095304489136,0.1531347930431366,2.268479875056073e-05
1083,-1.3940625190734863,0.6289385557174683,0.21643398702144623,400,True,249.9665178433002,0.41007572412490845,0.012609317898750305,1.543319821357727,0.000793584855273366,1.0664884030120447e-05,0.805,3.9000000953674316,3.9200651372084394e-05,0.0023789142724126577,0.05405750125646591,0.0175,0.030159275978803635,0.06724685430526733,0.15956035256385803,1.9733763110707514e-05
1084,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,400,True,269.5004549043191,0.30950862169265747,0.01549598015844822,1.1846938133239746,0.007363000884652138,1.9573710233089514e-05,0.8175,3.6500000953674316,4.517088018474169e-05,0.0024119929876178503,0.055608294904232025,0.0,0.027335211634635925,0.05903571471571922,0.16660675406455994,2.7399584723752923e-05
1085,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,400,True,300.34682537814047,0.22112040221691132,0.010674087330698967,0.8224303722381592,0.007619136944413185,1.2533023436844815e-05,0.8525,2.950000047683716,3.308123996248469e-05,0.0017669774824753404,0.05637222155928612,0.0,0.024330997839570045,0.05505558103322983,0.15190140902996063,2.2768737835576758e-05
1086,-0.7490203976631165,-0.7008727788925171,0.4387705326080322,400,True,276.3758483497981,0.2867248058319092,0.014609170146286488,1.0677448511123657,0.008498967625200748,1.2496888302848674e-05,0.825,3.5,4.1397881432203576e-05,0.0022462059278041124,0.05526653304696083,0.0,0.027110978960990906,0.05813848227262497,0.16074247658252716,2.5656716388766654e-05
1087,-1.2718281745910645,-0.8616007566452026,0.3274095356464386,400,True,243.3451223678544,0.42493703961372375,0.01865224726498127,1.5632307529449463,0.004493757151067257,1.5187599274213426e-05,0.8025,3.950000047683716,4.246379103278741e-05,0.0025697764940559864,0.05723519250750542,0.045,0.03209918364882469,0.06690658628940582,0.16555269062519073,2.1880821805098094e-05
1088,-1.148199200630188,-0.9221230149269104,0.4605681300163269,400,True,235.44550146261275,0.43281158804893494,0.02176523581147194,1.5241628885269165,0.009238620288670063,2.279863110743463e-05,0.7925,4.150000095367432,3.8189857150428e-05,0.0024174940772354603,0.05627141147851944,0.075,0.03353630378842354,0.06690193712711334,0.16561344265937805,2.2741522116120905e-05
1089,-1.8535881042480469,0.5890284776687622,0.37915652990341187,400,True,187.1213236672172,0.6145689487457275,0.026189425960183144,2.0068397521972656,0.0063577559776604176,2.2602975150221027e-05,0.76,4.800000190734863,3.324971839901991e-05,0.002127031795680523,0.05512060597538948,0.105,0.03800763934850693,0.07296736538410187,0.15540273487567902,1.908455669763498e-05
1090,-0.9845758080482483,-0.6573527455329895,0.30003631114959717,400,True,275.23971463916416,0.3150636851787567,0.013553103432059288,1.2067850828170776,0.0035006410907953978,1.2649662494368386e-05,0.83,3.4000000953674316,3.8386588130379096e-05,0.0022574583999812603,0.05768938735127449,0.0,0.02757895551621914,0.06115899980068207,0.16080111265182495,2.2430926037486643e-05
1091,-1.8845704793930054,-0.6914018392562866,0.36124923825263977,400,True,185.59516112520785,0.6221154928207397,0.028546929359436035,2.057251453399658,0.005690254736691713,3.2085401471704245e-05,0.76,4.800000190734863,3.7966987292747945e-05,0.00250461813993752,0.05347930267453194,0.1025,0.038712307810783386,0.0737551748752594,0.15913167595863342,2.0707762814708985e-05
1092,-1.9696727991104126,-0.2278679758310318,0.31251582503318787,400,True,189.18321742105775,0.6117554306983948,0.02473466284573078,2.033517599105835,0.003925046883523464,2.8546592147904448e-05,0.76,4.800000190734863,3.634329550550319e-05,0.0022382312454283237,0.056606680154800415,0.0925,0.03745316341519356,0.07265201956033707,0.15456999838352203,2.052488343906589e-05
1093,-0.8791002631187439,0.07968070358037949,0.43002596497535706,400,True,283.7557453796651,0.2733713686466217,0.01256620604544878,0.9867653250694275,0.008186180144548416,1.3415681678452529e-05,0.835,3.299999952316284,3.1737450626678765e-05,0.0017536744708195329,0.05455237254500389,0.035,0.026893803849816322,0.05865787714719772,0.15318912267684937,2.4413033315795474e-05
1094,-0.9031349420547485,-0.5643354058265686,0.2514164447784424,400,True,288.356199820798,0.2737323045730591,0.011451330035924911,1.0811164379119873,0.001767573761753738,1.1913247362826951e-05,0.8425,3.1500000953674316,3.667227065307088e-05,0.0021134186536073685,0.05702207610011101,0.0,0.025415606796741486,0.05881073698401451,0.15859542787075043,2.292282624694053e-05
1095,-1.3096781969070435,-0.4019305408000946,0.2943161725997925,400,True,253.34770178693518,0.3864879012107849,0.015200190246105194,1.4065625667572021,0.0032928581349551678,1.3300422324391548e-05,0.8075,3.8499999046325684,3.847349944408052e-05,0.00230157608166337,0.05379455164074898,0.0375,0.030401743948459625,0.06480155885219574,0.1566871553659439,2.1255935280350968e-05
1096,-0.5565752387046814,0.7886120080947876,0.27283963561058044,400,True,299.1062111893932,0.23160295188426971,0.009051751345396042,0.972832441329956,0.0025395737029612064,1.7456519572078832e-06,0.85,3.0,2.9352713681873865e-05,0.0018053718376904726,0.046985700726509094,0.0,0.020618818700313568,0.05265723541378975,0.17599625885486603,1.9536812033038586e-05
1097,-1.3080552816390991,0.037033263593912125,0.27344202995300293,400,True,258.3786296049201,0.3694742023944855,0.013029132038354874,1.3485984802246094,0.0025473684072494507,9.136680091614835e-06,0.81,3.799999952316284,3.658982677734457e-05,0.002127721207216382,0.056673675775527954,0.03,0.029412109404802322,0.06422490626573563,0.1530156284570694,2.0667739590862766e-05
1098,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,400,True,242.68270274601048,0.40753012895584106,0.02020401693880558,1.3670852184295654,0.009726636111736298,1.5817760868230835e-05,0.8,4.0,3.0371804314199835e-05,0.0018319077789783478,0.05321934074163437,0.0875,0.03293967247009277,0.06537137925624847,0.15258657932281494,2.0440422304091044e-05
1099,-1.9130916595458984,0.09447009861469269,0.36984628438949585,400,True,185.5021501376445,0.6162301898002625,0.026998097077012062,1.9915422201156616,0.006012442987412214,2.6932717446470633e-05,0.7575,4.849999904632568,3.2723961339797825e-05,0.0018719559302553535,0.054744407534599304,0.1075,0.038216233253479004,0.07284368574619293,0.15305326879024506,1.9765006072702818e-05
